datetime_local,datetime_UTC,level_cm,Q_Ls,asdn_perm,rainfall_mm,temp_c,NO3_mgL,NO3_uM,grabNO3_mgL,grabNO3_uM,seasonalPeriod
3/22/2022 7:45,2022-03-22T12:45:00Z,35.454336,4.922753894,3084,0,10.513,0.023972594,0.386624184,NA,NA,wet
3/22/2022 8:00,2022-03-22T13:00:00Z,35.439096,4.903553015,3084,0,10.513,0.023359598,0.37673793,NA,NA,wet
3/22/2022 8:15,2022-03-22T13:15:00Z,35.469576,4.942021657,3084,0,10.513,0.023838062,0.384454483,NA,NA,wet
3/22/2022 8:15,2022-03-22T13:15:00Z,35.469576,4.942021657,3084,0,10.575,0.023838062,0.384454483,NA,NA,wet
3/22/2022 8:30,2022-03-22T13:30:00Z,35.484816,4.96135651,3084,0,10.575,0.023595776,0.380546963,NA,NA,wet
3/22/2022 8:30,2022-03-22T13:30:00Z,35.484816,4.96135651,3084,0,10.575,0.023424662,0.37778727,NA,NA,wet
3/22/2022 8:45,2022-03-22T13:45:00Z,35.5092,4.992432329,3084,0,10.638,0.023367555,0.376866261,NA,NA,wet
3/22/2022 9:00,2022-03-22T14:00:00Z,35.530536,5.01976565,3084,0,10.7,0.023085286,0.372313898,NA,NA,wet
3/22/2022 9:15,2022-03-22T14:15:00Z,35.579304,5.082742547,3084,0,10.825,0.023566023,0.380067107,NA,NA,wet
3/22/2022 9:15,2022-03-22T14:15:00Z,35.579304,5.082742547,3084,0,10.825,0.023566023,0.380067107,NA,NA,wet
3/22/2022 9:30,2022-03-22T14:30:00Z,35.609784,5.122459262,3084,0,10.95,0.023108796,0.372693058,NA,NA,wet
3/22/2022 9:30,2022-03-22T14:30:00Z,35.609784,5.122459262,3084,0,10.95,0.02302881,0.371403068,NA,NA,wet
3/22/2022 9:45,2022-03-22T14:45:00Z,35.637216,5.158440211,3084,0,11.075,0.023182234,0.373877448,NA,NA,wet
3/22/2022 10:00,2022-03-22T15:00:00Z,35.673792,5.206764645,3084,0,11.2,0.022802791,0.367757894,NA,NA,wet
NA,2022-03-22T15:15:00Z,35.743896,5.300513989,3084,0,NA,0.023276603,0.375399409,NA,NA,wet
NA,2022-03-22T15:30:00Z,35.838384,5.429247906,3084,0,NA,NA,NA,NA,NA,wet
3/22/2022 10:45,2022-03-22T15:45:00Z,35.87496,5.479822601,3084,0,11.888,NA,NA,NA,NA,wet
NA,2022-03-22T16:00:00Z,36.01212,5.673233012,3084,0,NA,0.022927677,0.369772016,NA,NA,wet
3/22/2022 11:15,2022-03-22T16:15:00Z,36.094416,5.792173723,3084,0,12.575,NA,NA,NA,NA,wet
3/22/2022 11:30,2022-03-22T16:30:00Z,36.155376,5.881703485,3084,0,12.888,0.023323236,0.376151504,NA,NA,wet
3/22/2022 11:45,2022-03-22T16:45:00Z,36.195,5.940556245,3084,0,13.138,0.02370318,0.382279142,NA,NA,wet
3/22/2022 12:00,2022-03-22T17:00:00Z,36.249864,6.022909823,3084,0,13.45,0.023441755,0.378062946,NA,NA,wet
3/22/2022 12:15,2022-03-22T17:15:00Z,36.335208,6.153035922,3084,0,13.763,0.023105522,0.37264026,NA,NA,wet
3/22/2022 12:15,2022-03-22T17:15:00Z,36.335208,6.153035922,3084,0,13.825,0.023105522,0.37264026,NA,NA,wet
NA,2022-03-22T17:30:00Z,36.420552,6.285658206,3084,0,NA,0.023564247,0.380038468,NA,NA,wet
NA,2022-03-22T17:30:00Z,36.420552,6.285658206,3084,0,NA,0.0237209,0.382564927,NA,NA,wet
3/22/2022 12:45,2022-03-22T17:45:00Z,36.460176,6.348093017,3084,0,14.388,NA,NA,NA,NA,wet
3/22/2022 13:00,2022-03-22T18:00:00Z,36.502848,6.415947205,3084,0,14.638,0.023794864,0.383757808,NA,NA,wet
NA,2022-03-22T18:15:00Z,36.511992,6.430571088,3084,0,NA,0.02441577,0.393771629,NA,NA,wet
3/22/2022 13:30,2022-03-22T18:30:00Z,36.521136,6.445224628,3084,0,15.075,NA,NA,NA,NA,wet
3/22/2022 13:45,2022-03-22T18:45:00Z,36.569904,6.523879911,3084,0,15.325,0.024467713,0.394609346,NA,NA,wet
3/22/2022 13:45,2022-03-22T18:45:00Z,36.569904,6.523879911,3084,0,15.325,0.024467713,0.394609346,NA,NA,wet
3/22/2022 14:00,2022-03-22T19:00:00Z,36.56076,6.509067303,3084,0,15.45,0.024589773,0.396577893,NA,NA,wet
3/22/2022 14:00,2022-03-22T19:00:00Z,36.56076,6.509067303,3084,0,15.45,0.024513098,0.395341299,NA,NA,wet
3/22/2022 14:15,2022-03-22T19:15:00Z,36.576,6.533771642,3084,0,15.638,0.024667713,0.397834892,NA,NA,wet
3/22/2022 14:30,2022-03-22T19:30:00Z,36.624768,6.613387272,3084,0,15.7,0.025427027,0.410080929,NA,NA,wet
3/22/2022 14:45,2022-03-22T19:45:00Z,36.600384,6.573472183,3084,0,15.7,0.025352213,0.40887435,NA,NA,wet
3/22/2022 14:45,2022-03-22T19:45:00Z,36.600384,6.573472183,3084,0,15.7,0.025352213,0.40887435,NA,NA,wet
3/22/2022 15:00,2022-03-22T20:00:00Z,36.597336,6.568497903,3084,0,15.7,0.025010631,0.403365393,NA,NA,wet
3/22/2022 15:00,2022-03-22T20:00:00Z,36.597336,6.568497903,3084,0,15.7,0.025014727,0.40343145,NA,NA,wet
3/22/2022 15:15,2022-03-22T20:15:00Z,36.597336,6.568497903,3084,0,15.7,0.025148029,0.40558131,NA,NA,wet
3/22/2022 15:30,2022-03-22T20:30:00Z,36.557712,6.504136423,3084,0,15.7,0.023869319,0.384958586,NA,NA,wet
3/22/2022 15:45,2022-03-22T20:45:00Z,36.554664,6.499208868,3084,0,15.763,0.025276983,0.407661056,NA,NA,wet
3/22/2022 16:00,2022-03-22T21:00:00Z,36.603432,6.578449815,3084,0,15.825,0.025014157,0.403422259,NA,NA,wet
3/22/2022 16:15,2022-03-22T21:15:00Z,36.594288,6.563526974,3084,0,15.825,0.026065175,0.420372829,NA,NA,wet
3/22/2022 16:15,2022-03-22T21:15:00Z,36.594288,6.563526974,3084,0,15.888,0.026065175,0.420372829,NA,NA,wet
3/22/2022 16:30,2022-03-22T21:30:00Z,36.603432,6.578449815,3084,0,15.888,0.024668269,0.397843868,NA,NA,wet
3/22/2022 16:30,2022-03-22T21:30:00Z,36.603432,6.578449815,3084,0,15.888,0.025476468,0.410878294,NA,NA,wet
3/22/2022 16:45,2022-03-22T21:45:00Z,36.63696,6.633425588,3084,0,15.888,0.025199707,0.406414763,NA,NA,wet
3/22/2022 17:00,2022-03-22T22:00:00Z,36.609528,6.588415145,3084,0,15.888,0.025960913,0.418691311,NA,NA,wet
3/22/2022 17:15,2022-03-22T22:15:00Z,36.630864,6.623399686,3084,0,15.763,0.025496029,0.411193785,NA,NA,wet
3/22/2022 17:30,2022-03-22T22:30:00Z,36.56076,6.509067303,3084,0,15.7,0.025540607,0.41191272,NA,NA,wet
3/22/2022 17:45,2022-03-22T22:45:00Z,36.618672,6.60338833,3084,0,15.638,0.025850697,0.416913778,NA,NA,wet
3/22/2022 18:00,2022-03-22T23:00:00Z,36.569904,6.523879911,3084,0,15.575,0.025292223,0.407906838,NA,NA,wet
3/22/2022 18:15,2022-03-22T23:15:00Z,36.572952,6.528824109,3084,0,15.45,0.025615405,0.41311905,NA,NA,wet
3/22/2022 18:15,2022-03-22T23:15:00Z,36.572952,6.528824109,3084,0,15.513,0.025615405,0.41311905,NA,NA,wet
3/22/2022 18:30,2022-03-22T23:30:00Z,36.572952,6.528824109,3084,0,15.388,0.025635297,0.41343985,NA,NA,wet
3/22/2022 18:30,2022-03-22T23:30:00Z,36.572952,6.528824109,3084,0,15.388,0.025737466,0.415087608,NA,NA,wet
3/22/2022 18:45,2022-03-22T23:45:00Z,36.579048,6.538722511,3084,0,15.325,0.025332818,0.408561541,NA,NA,wet
3/22/2022 19:00,2022-03-23T00:00:00Z,36.533328,6.464808908,3084,0,15.2,0.025188164,0.406228608,NA,NA,wet
3/22/2022 19:15,2022-03-23T00:15:00Z,36.527232,6.455010158,3084,0,15.075,0.025437381,0.410247917,NA,NA,wet
3/22/2022 19:30,2022-03-23T00:30:00Z,36.487608,6.39163983,3084,0,15.013,0.025289969,0.407870485,NA,NA,wet
3/22/2022 19:45,2022-03-23T00:45:00Z,36.487608,6.39163983,3084,0,14.888,0.025995726,0.419252762,NA,NA,wet
3/22/2022 20:00,2022-03-23T01:00:00Z,36.502848,6.415947205,3084,0,14.888,0.025542664,0.411945889,NA,NA,wet
3/22/2022 20:15,2022-03-23T01:15:00Z,36.478464,6.377094778,3084,0,14.763,0.025621417,0.413216007,NA,NA,wet
3/22/2022 20:30,2022-03-23T01:30:00Z,36.451032,6.333636204,3084,0,14.7,0.024883602,0.401316698,NA,NA,wet
3/22/2022 20:45,2022-03-23T01:45:00Z,36.435792,6.309606619,3084,0,14.638,0.025642341,0.413553456,NA,NA,wet
3/22/2022 20:45,2022-03-23T01:45:00Z,36.435792,6.309606619,3084,0,14.638,0.025642341,0.413553456,NA,NA,wet
3/22/2022 21:00,2022-03-23T02:00:00Z,36.451032,6.333636204,3084,0,14.575,0.025979342,0.418988532,NA,NA,wet
3/22/2022 21:00,2022-03-23T02:00:00Z,36.451032,6.333636204,3084,0,14.575,0.025260754,0.407399323,NA,NA,wet
NA,2022-03-23T02:15:00Z,36.402264,6.257026919,3084,0,NA,0.025739582,0.415121739,NA,NA,wet
3/22/2022 21:30,2022-03-23T02:30:00Z,36.429696,6.300017527,3084,0,14.45,NA,NA,NA,NA,wet
3/22/2022 21:45,2022-03-23T02:45:00Z,36.4236,6.290441407,3084,0,14.388,0.025781725,0.415801406,NA,NA,wet
3/22/2022 22:00,2022-03-23T03:00:00Z,36.475416,6.372252978,3084,0,14.325,0.025306582,0.408138422,NA,NA,wet
3/22/2022 22:15,2022-03-23T03:15:00Z,36.615624,6.598393907,3084,0.6,14.263,0.026102056,0.420967631,NA,NA,wet
3/22/2022 22:30,2022-03-23T03:30:00Z,36.841176,6.977197787,3084,1.2,14.2,0.026493161,0.427275277,NA,NA,wet
3/22/2022 22:45,2022-03-23T03:45:00Z,37.036248,7.320291662,3084,1.4,14.138,0.028034758,0.452137789,NA,NA,wet
3/22/2022 23:00,2022-03-23T04:00:00Z,37.228272,7.672608295,3084,1.4,14.075,0.029687134,0.478786905,NA,NA,wet
3/22/2022 23:15,2022-03-23T04:15:00Z,37.600128,8.3980503,3084,1.8,13.95,0.030885873,0.498119868,NA,NA,wet
3/22/2022 23:30,2022-03-23T04:30:00Z,37.84092,8.899765923,3084,1,13.888,0.032847712,0.529759932,NA,NA,wet
3/22/2022 23:45,2022-03-23T04:45:00Z,37.956744,9.150463558,3084,1.2,13.825,0.033572692,0.541452239,NA,NA,wet
3/23/2022 0:00,2022-03-23T05:00:00Z,NA,NA,3084,0.8,13.763,0.034778759,0.560903394,NA,NA,wet
NA,2022-03-23T05:15:00Z,38.84676,11.29637914,3084,2.8,NA,0.0359167,0.579255838,NA,NA,wet
3/23/2022 0:30,2022-03-23T05:30:00Z,41.617392,21.13028614,3084,11.8,13.7,NA,NA,NA,NA,wet
3/23/2022 0:45,2022-03-23T05:45:00Z,46.853856,62.05254575,3084,8.8,13.575,0.039688463,0.640085916,NA,NA,wet
3/23/2022 0:45,2022-03-23T05:45:00Z,46.853856,62.05254575,3084,8.8,13.575,0.039688463,0.640085916,NA,NA,wet
3/23/2022 1:00,2022-03-23T06:00:00Z,52.620672,178.2312711,3084,7.8,13.45,0.053387043,0.861013299,NA,NA,wet
3/23/2022 1:00,2022-03-23T06:00:00Z,52.620672,178.2312711,3084,7.8,13.45,0.054520448,0.879292579,NA,NA,wet
3/23/2022 1:15,2022-03-23T06:15:00Z,NA,NA,3518,8.8,13.45,0.079290232,1.27877365,NA,NA,wet
3/23/2022 1:30,2022-03-23T06:30:00Z,NA,NA,3518,15.6,13.575,0.121234808,1.955245601,NA,NA,wet
3/23/2022 1:45,2022-03-23T06:45:00Z,NA,NA,3518,4.4,13.575,0.154438361,2.490744452,NA,NA,wet
3/23/2022 1:45,2022-03-23T06:45:00Z,NA,NA,3518,4.4,13.575,0.154438361,2.490744452,NA,NA,wet
3/23/2022 2:00,2022-03-23T07:00:00Z,NA,NA,3518,3.2,13.575,NA,NA,NA,NA,wet
3/23/2022 2:15,2022-03-23T07:15:00Z,NA,NA,3518,3.6,13.575,NA,NA,NA,NA,wet
3/23/2022 2:30,2022-03-23T07:30:00Z,NA,NA,3518,3,13.513,NA,NA,NA,NA,wet
3/23/2022 2:45,2022-03-23T07:45:00Z,NA,NA,3518,6.8,13.513,NA,NA,NA,NA,wet
3/23/2022 3:00,2022-03-23T08:00:00Z,NA,NA,3518,9.6,13.513,0.139050668,2.242575473,NA,NA,wet
3/23/2022 3:15,2022-03-23T08:15:00Z,NA,NA,3518,4.4,13.513,0.151044247,2.436005015,NA,NA,wet
3/23/2022 3:30,2022-03-23T08:30:00Z,NA,NA,3518,2.2,13.513,0.156743501,2.527921202,NA,NA,wet
3/23/2022 3:45,2022-03-23T08:45:00Z,NA,NA,3518,1.6,13.513,0.125404344,2.022490875,NA,NA,wet
3/23/2022 3:45,2022-03-23T08:45:00Z,NA,NA,3518,1.6,13.513,0.125404344,2.022490875,NA,NA,wet
3/23/2022 4:00,2022-03-23T09:00:00Z,NA,NA,3518,0.8,13.513,0.126217263,2.035601431,NA,NA,wet
3/23/2022 4:15,2022-03-23T09:15:00Z,NA,NA,3518,1.4,13.513,0.128457791,2.071736123,NA,NA,wet
3/23/2022 4:15,2022-03-23T09:15:00Z,NA,NA,3518,1.4,13.45,0.128457791,2.071736123,NA,NA,wet
3/23/2022 4:30,2022-03-23T09:30:00Z,NA,NA,3518,5.6,13.513,0.134768611,2.173515501,NA,NA,wet
3/23/2022 4:30,2022-03-23T09:30:00Z,NA,NA,3518,5.6,13.513,0.13323864,2.148840497,NA,NA,wet
3/23/2022 4:45,2022-03-23T09:45:00Z,NA,NA,3518,2.4,13.513,0.135776366,2.189768328,NA,NA,wet
NA,2022-03-23T10:00:00Z,NA,NA,3518,0.2,NA,0.134434753,2.168131123,NA,NA,wet
3/23/2022 5:15,2022-03-23T10:15:00Z,NA,NA,3518,0,13.513,NA,NA,NA,NA,wet
NA,2022-03-23T10:30:00Z,NA,NA,3518,0,NA,0.132097277,2.130432874,NA,NA,wet
3/23/2022 5:45,2022-03-23T10:45:00Z,NA,NA,3518,0,13.45,NA,NA,NA,NA,wet
3/23/2022 5:45,2022-03-23T10:45:00Z,NA,NA,3518,0,13.45,NA,NA,NA,NA,wet
3/23/2022 6:00,2022-03-23T11:00:00Z,NA,NA,3518,0,13.45,0.129550246,2.089354978,NA,NA,wet
3/23/2022 6:00,2022-03-23T11:00:00Z,NA,NA,3518,0,13.45,0.12705156,2.049056773,NA,NA,wet
3/23/2022 6:15,2022-03-23T11:15:00Z,NA,NA,3518,0,13.45,0.126203901,2.035385923,NA,NA,wet
3/23/2022 6:15,2022-03-23T11:15:00Z,NA,NA,3518,0,13.45,0.126203901,2.035385923,NA,NA,wet
3/23/2022 6:30,2022-03-23T11:30:00Z,NA,NA,3518,0,13.388,0.122691954,1.978746097,NA,NA,wet
3/23/2022 6:30,2022-03-23T11:30:00Z,NA,NA,3518,0,13.388,0.122716958,1.979149357,NA,NA,wet
NA,2022-03-23T11:45:00Z,NA,NA,3518,0,NA,0.121299117,1.956282756,NA,NA,wet
3/23/2022 7:00,2022-03-23T12:00:00Z,NA,NA,3518,0,13.388,NA,NA,NA,NA,wet
3/23/2022 7:15,2022-03-23T12:15:00Z,NA,NA,3518,0,13.45,0.115009342,1.854842797,NA,NA,wet
3/23/2022 7:30,2022-03-23T12:30:00Z,NA,NA,3518,0,13.388,0.112525511,1.814784166,NA,NA,wet
3/23/2022 7:45,2022-03-23T12:45:00Z,NA,NA,3518,0,13.45,0.109998797,1.774033938,NA,NA,wet
3/23/2022 7:45,2022-03-23T12:45:00Z,NA,NA,3518,0,13.45,0.109998797,1.774033938,NA,NA,wet
3/23/2022 8:00,2022-03-23T13:00:00Z,NA,NA,3518,0,13.45,0.106890902,1.723910566,NA,NA,wet
3/23/2022 8:00,2022-03-23T13:00:00Z,NA,NA,3518,0,13.45,0.108126538,1.743838603,NA,NA,wet
3/23/2022 8:15,2022-03-23T13:15:00Z,NA,NA,3518,0,13.513,0.10601362,1.709761965,NA,NA,wet
3/23/2022 8:30,2022-03-23T13:30:00Z,NA,NA,3518,0,13.575,0.102692311,1.656196702,NA,NA,wet
3/23/2022 8:45,2022-03-23T13:45:00Z,NA,NA,3518,0.2,13.638,0.101408294,1.635488385,NA,NA,wet
3/23/2022 9:00,2022-03-23T14:00:00Z,NA,NA,3518,0,13.638,0.098193157,1.583635437,NA,NA,wet
3/23/2022 9:15,2022-03-23T14:15:00Z,NA,NA,3518,0,13.7,0.096263059,1.55250728,NA,NA,wet
3/23/2022 9:30,2022-03-23T14:30:00Z,NA,NA,3518,0,13.763,0.09332468,1.50511782,NA,NA,wet
3/23/2022 9:45,2022-03-23T14:45:00Z,NA,NA,3518,0,13.825,0.090505557,1.459651687,NA,NA,wet
3/23/2022 10:00,2022-03-23T15:00:00Z,NA,NA,3518,0,13.888,0.090261033,1.455708065,NA,NA,wet
3/23/2022 10:15,2022-03-23T15:15:00Z,NA,NA,3518,0,14.013,0.088322811,1.424448885,NA,NA,wet
3/23/2022 10:30,2022-03-23T15:30:00Z,NA,NA,3518,0,14.075,0.087335412,1.408524359,NA,NA,wet
NA,2022-03-23T15:45:00Z,NA,NA,3518,0,NA,0.085547268,1.379685609,NA,NA,wet
3/23/2022 11:00,2022-03-23T16:00:00Z,NA,NA,3518,0,14.325,NA,NA,NA,NA,wet
3/23/2022 11:15,2022-03-23T16:15:00Z,NA,NA,3518,0,14.575,0.082073691,1.323664597,NA,NA,wet
3/23/2022 11:30,2022-03-23T16:30:00Z,NA,NA,3518,0,14.825,0.078489156,1.265854086,NA,NA,wet
3/23/2022 11:45,2022-03-23T16:45:00Z,NA,NA,3518,0,15.075,0.078817969,1.271157098,NA,NA,wet
3/23/2022 12:00,2022-03-23T17:00:00Z,NA,NA,3518,0,15.263,0.077665869,1.252576315,NA,NA,wet
NA,2022-03-23T17:15:00Z,NA,NA,3518,0,NA,0.076364017,1.231580358,NA,NA,wet
3/23/2022 12:30,2022-03-23T17:30:00Z,NA,NA,3518,0,15.825,NA,NA,NA,NA,wet
3/23/2022 12:45,2022-03-23T17:45:00Z,NA,NA,3518,0,16.075,0.073924441,1.192235462,NA,NA,wet
3/23/2022 13:00,2022-03-23T18:00:00Z,NA,NA,3518,0,16.325,0.072269569,1.165546087,NA,NA,wet
3/23/2022 13:15,2022-03-23T18:15:00Z,NA,NA,3518,0,16.513,0.071043559,1.145773305,NA,NA,wet
3/23/2022 13:15,2022-03-23T18:15:00Z,NA,NA,3518,0,16.513,0.071043559,1.145773305,NA,NA,wet
3/23/2022 13:30,2022-03-23T18:30:00Z,NA,NA,3518,0,16.7,0.069962054,1.128331051,NA,NA,wet
3/23/2022 13:30,2022-03-23T18:30:00Z,NA,NA,3518,0,16.7,0.070710969,1.140409379,NA,NA,wet
3/23/2022 13:45,2022-03-23T18:45:00Z,55.61076,294.5508624,3518,0,16.888,0.067616409,1.090501055,NA,NA,wet
3/23/2022 14:00,2022-03-23T19:00:00Z,55.418736,285.433888,3518,0,16.95,0.069447215,1.120027849,NA,NA,wet
3/23/2022 14:15,2022-03-23T19:15:00Z,55.141368,272.7082167,3518,0,17.013,0.067912924,1.095283178,NA,NA,wet
3/23/2022 14:30,2022-03-23T19:30:00Z,54.81828,258.5234624,3518,0,17.138,0.070007401,1.129062403,NA,NA,wet
3/23/2022 14:45,2022-03-23T19:45:00Z,54.653688,251.5529186,3518,0,17.2,0.066833691,1.077877573,NA,NA,wet
3/23/2022 14:45,2022-03-23T19:45:00Z,54.653688,251.5529186,3518,0,17.2,0.066833691,1.077877573,NA,NA,wet
3/23/2022 15:00,2022-03-23T20:00:00Z,54.455568,243.38464,3518,0,17.2,0.065663603,1.05900668,NA,NA,wet
3/23/2022 15:00,2022-03-23T20:00:00Z,54.455568,243.38464,3518,0,17.2,0.065004339,1.048374228,NA,NA,wet
3/23/2022 15:15,2022-03-23T20:15:00Z,54.233064,234.4931732,3518,0,17.2,0.063158947,1.018612184,NA,NA,wet
3/23/2022 15:15,2022-03-23T20:15:00Z,54.233064,234.4931732,3518,0,17.2,0.063158947,1.018612184,NA,NA,wet
3/23/2022 15:30,2022-03-23T20:30:00Z,53.967888,224.2748952,3518,0,17.138,0.065234989,1.052094093,NA,NA,wet
3/23/2022 15:30,2022-03-23T20:30:00Z,53.967888,224.2748952,3518,0,17.138,0.06424416,1.036114247,NA,NA,wet
3/23/2022 15:45,2022-03-23T20:45:00Z,53.708808,214.6761987,3518,0,17.075,0.063508567,1.024250772,NA,NA,wet
3/23/2022 15:45,2022-03-23T20:45:00Z,53.708808,214.6761987,3518,0,17.075,0.063508567,1.024250772,NA,NA,wet
3/23/2022 16:00,2022-03-23T21:00:00Z,53.58384,210.1783436,3518,0,17.013,0.06284501,1.013549094,NA,NA,wet
3/23/2022 16:00,2022-03-23T21:00:00Z,53.58384,210.1783436,3518,0,17.013,0.062360879,1.005741142,NA,NA,wet
3/23/2022 16:15,2022-03-23T21:15:00Z,53.4162,204.2764117,3518,0,16.825,0.061501106,0.991874928,NA,NA,wet
3/23/2022 16:30,2022-03-23T21:30:00Z,53.29428,200.0772156,3518,0,16.7,0.061151434,0.986235514,NA,NA,wet
3/23/2022 16:45,2022-03-23T21:45:00Z,53.071776,192.6112907,3518,0,16.575,0.059977491,0.967302435,NA,NA,wet
3/23/2022 17:00,2022-03-23T22:00:00Z,52.91328,187.4453674,3518,0,16.388,0.057474281,0.926931277,NA,NA,wet
3/23/2022 17:15,2022-03-23T22:15:00Z,52.763928,182.6907029,3518,0,16.2,0.058635334,0.945656449,NA,NA,wet
3/23/2022 17:30,2022-03-23T22:30:00Z,52.550568,176.0845115,3518,0,15.95,0.057434126,0.92628366,NA,NA,wet
3/23/2022 17:45,2022-03-23T22:45:00Z,52.389024,171.2250013,3518,0,15.7,0.056958735,0.918616672,NA,NA,wet
3/23/2022 18:00,2022-03-23T23:00:00Z,52.264056,167.5480224,3518,0,15.513,0.055844003,0.900638553,NA,NA,wet
3/23/2022 18:15,2022-03-23T23:15:00Z,52.148232,164.2030152,3518,0,15.263,0.056245385,0.907111945,NA,NA,wet
3/23/2022 18:15,2022-03-23T23:15:00Z,52.148232,164.2030152,3518,0,15.263,0.056245385,0.907111945,NA,NA,wet
3/23/2022 18:30,2022-03-23T23:30:00Z,51.925728,157.9434033,3518,0,15.075,0.05455284,0.879814988,NA,NA,wet
3/23/2022 18:30,2022-03-23T23:30:00Z,51.925728,157.9434033,3518,0,15.075,0.054663022,0.881591966,NA,NA,wet
3/23/2022 18:45,2022-03-23T23:45:00Z,51.761136,153.4505958,3518,0,14.825,0.054101427,0.87253471,NA,NA,wet
3/23/2022 19:00,2022-03-24T00:00:00Z,51.639216,150.1962949,3518,0,14.638,0.050800267,0.819294396,NA,NA,wet
3/23/2022 19:15,2022-03-24T00:15:00Z,51.520344,147.082637,3518,0,14.513,0.053503782,0.862896026,NA,NA,wet
3/23/2022 19:30,2022-03-24T00:30:00Z,51.37404,143.3293862,3518,0,14.325,0.051959733,0.837993978,NA,NA,wet
3/23/2022 19:45,2022-03-24T00:45:00Z,51.166776,138.1581969,3518,0,14.2,0.051305856,0.827448406,NA,NA,wet
3/23/2022 20:00,2022-03-24T01:00:00Z,51.075336,135.9300708,3518,0,14.075,0.050479402,0.814119554,NA,NA,wet
3/23/2022 20:15,2022-03-24T01:15:00Z,51.03876,135.0478136,3518,0,13.888,0.049248623,0.794269858,NA,NA,wet
3/23/2022 20:30,2022-03-24T01:30:00Z,50.898552,131.7128476,3518,0,13.763,0.049912211,0.804972035,NA,NA,wet
3/23/2022 20:45,2022-03-24T01:45:00Z,50.755296,128.3812815,3518,0,13.638,0.049404956,0.796791151,NA,NA,wet
3/23/2022 20:45,2022-03-24T01:45:00Z,50.755296,128.3812815,3518,0,13.7,0.049404956,0.796791151,NA,NA,wet
3/23/2022 21:00,2022-03-24T02:00:00Z,50.624232,125.3991696,3518,0,13.575,0.04868609,0.785197464,NA,NA,wet
3/23/2022 21:00,2022-03-24T02:00:00Z,50.624232,125.3991696,3518,0,13.575,0.048677248,0.785054855,NA,NA,wet
3/23/2022 21:15,2022-03-24T02:15:00Z,50.517552,123.0175498,3518,0,13.45,0.048288823,0.778790428,NA,NA,wet
3/23/2022 21:30,2022-03-24T02:30:00Z,50.447448,121.4744879,3518,0,13.325,0.048145531,0.776479453,NA,NA,wet
3/23/2022 21:45,2022-03-24T02:45:00Z,50.359056,119.5534538,3518,0,13.2,0.047523966,0.76645501,NA,NA,wet
3/23/2022 22:00,2022-03-24T03:00:00Z,50.2158,116.4974253,3518,0,13.138,0.047330842,0.763340346,NA,NA,wet
3/23/2022 22:15,2022-03-24T03:15:00Z,50.145696,115.0274167,3518,0,13.013,0.046475341,0.749543035,NA,NA,wet
3/23/2022 22:30,2022-03-24T03:30:00Z,49.981104,111.6407739,3518,0,12.95,0.046252024,0.74594143,NA,NA,wet
3/23/2022 22:45,2022-03-24T03:45:00Z,49.944528,110.9003501,3518,0,12.825,0.045534986,0.734377223,NA,NA,wet
3/23/2022 23:00,2022-03-24T04:00:00Z,49.831752,108.6448102,3518,0,12.763,0.043199298,0.696707805,NA,NA,wet
3/23/2022 23:15,2022-03-24T04:15:00Z,49.676304,105.6027603,3518,0,12.638,0.04499634,0.72569007,NA,NA,wet
3/23/2022 23:30,2022-03-24T04:30:00Z,49.642776,104.956659,3518,0,12.575,0.045184039,0.728717232,NA,NA,wet
NA,2022-03-24T04:45:00Z,49.505616,102.3499965,3435,0,NA,0.043274432,0.697919558,NA,NA,wet
3/24/2022 0:00,2022-03-24T05:00:00Z,NA,NA,3435,0,12.45,NA,NA,NA,NA,wet
3/24/2022 0:15,2022-03-24T05:15:00Z,49.337976,99.24242097,3435,0,12.325,0.04289345,0.691775162,NA,NA,wet
3/24/2022 0:30,2022-03-24T05:30:00Z,49.252632,97.69287482,3435,0,12.263,0.042504076,0.685495432,NA,NA,wet
3/24/2022 0:45,2022-03-24T05:45:00Z,49.203864,96.81712117,3435,0,12.2,0.04271731,0.688934426,NA,NA,wet
3/24/2022 1:00,2022-03-24T06:00:00Z,49.109376,95.14020717,3435,0,12.075,0.04133967,0.666716177,NA,NA,wet
NA,2022-03-24T06:15:00Z,48.938688,92.17635392,3435,0,NA,0.0421349,0.679541453,NA,NA,wet
3/24/2022 1:30,2022-03-24T06:30:00Z,48.956976,92.48992956,3435,0,11.95,NA,NA,NA,NA,wet
3/24/2022 1:45,2022-03-24T06:45:00Z,48.88992,91.34477291,3435,0,11.888,0.041232853,0.66499346,NA,NA,wet
3/24/2022 1:45,2022-03-24T06:45:00Z,48.88992,91.34477291,3435,0,NA,0.041232853,0.66499346,NA,NA,wet
3/24/2022 2:00,2022-03-24T07:00:00Z,48.771048,89.34569991,3435,0,11.825,0.041176927,0.664091496,NA,NA,wet
3/24/2022 2:00,2022-03-24T07:00:00Z,48.771048,89.34569991,3435,0,11.825,0.040834389,0.658567137,NA,NA,wet
3/24/2022 2:15,2022-03-24T07:15:00Z,48.740568,88.83943098,3435,0,11.763,0.041040192,0.661886274,NA,NA,wet
3/24/2022 2:30,2022-03-24T07:30:00Z,48.667416,87.63478728,3435,0,11.7,0.040679608,0.656070857,NA,NA,wet
3/24/2022 2:45,2022-03-24T07:45:00Z,48.496728,84.88030519,3435,0,11.638,0.040630711,0.655282256,NA,NA,wet
